X.1,X,gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,stateProvince,countryCode,occurrenceStatus,day,month,year,geometry,,raster_label,longitude,latitude
1375,15522,4165621384,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,22,7,2023,c(491550.807245168, 3633389.31889306),Road,-117.090283,32.838522
1378,15560,4177052807,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lerodea,Lerodea eufala,SPECIES,California,US,PRESENT,9,8,2023,c(482462.915152083, 3627025.7456904),Road,-117.18727,32.781011
1392,15769,2596367751,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Plodia,Plodia interpunctella,SPECIES,California,US,PRESENT,28,3,2020,c(506863.421430311, 3627528.30883214),Unclassified,-116.926705,32.785663
1412,16141,4400452373,Animalia,Arthropoda,Insecta,Lepidoptera,Momphidae,Mompha,Mompha albocapitella,SPECIES,California,US,PRESENT,25,6,2021,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
1414,16166,3355616435,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca rustica,SPECIES,California,US,PRESENT,31,8,2021,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
1434,16353,3860211613,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,5,6,2022,c(504087.809692823, 3629787.58244325),Unclassified,-116.956336,32.806057
1482,16903,4440669031,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,8,11,2023,c(486967.466988991, 3648341.60487788),Tree Canopy,-117.139469,32.973354
1571,17863,4102641141,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,28,4,2023,c(475817.67317043, 3642828.21563564),Grass/Shrub,-117.258644,32.923431
1573,17867,4111586747,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,2,5,2023,c(491135.359911272, 3622693.46921755),Road,-117.09462,32.742035
1589,18069,4414257989,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,9,9,2023,c(477169.26997521, 3637129.59617899),Tree Canopy,-117.244047,32.872056
1624,18335,2818821370,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia grisea,SPECIES,California,US,PRESENT,14,7,2020,c(479214.574494202, 3646087.61667815),Building,-117.222386,32.952902
1627,18366,2826485287,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,2,8,2020,c(478895.219629053, 3642998.74227926),Road,-117.225732,32.925033
1675,19034,4407249473,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Lioptilodes,Lioptilodes albistriolatus,SPECIES,California,US,PRESENT,6,10,2022,c(493657.190209513, 3605721.97009927),Grass/Shrub,-117.067587,32.588955
1686,19136,4102593616,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,25,4,2023,c(477685.799549646, 3638013.51264733),Tree Canopy,-117.238547,32.88004
1705,19368,4607309034,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Panoquina,Panoquina errans,SPECIES,California,US,PRESENT,20,9,2023,c(473947.237481987, 3652738.62057293),Unclassified,-117.27893,33.012783
1713,19414,4453746368,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,22,11,2023,c(474818.188991351, 3632412.62121624),Grass/Shrub,-117.26905,32.829455
1747,19784,3302311186,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,29,5,2021,c(487461.657175056, 3622356.77060377),Grass/Shrub,-117.133828,32.738962
1773,20079,3858632629,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,SPECIES,California,US,PRESENT,12,6,2022,c(492718.009380059, 3628174.34640456),Road,-117.07777,32.791488
1782,20235,3912457577,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,20,9,2022,c(486084.363087841, 3621921.83409912),Road,-117.148522,32.735022
1783,20251,3923370382,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,2,10,2022,c(474559.074159629, 3631632.50957287),Tree Canopy,-117.271797,32.822412
1806,20564,4407447160,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,3,9,2023,c(483132.414138162, 3631654.75316638),Road,-117.180205,32.822778
1830,20760,3333303347,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cyclophora,Cyclophora nanaria,SPECIES,California,US,PRESENT,9,6,2020,c(500762.74575947, 3614813.85403243),Unclassified,-116.991865,32.67099
1839,20952,3333107390,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,10,4,2021,c(494604.822543766, 3624857.98488199),Road,-117.0576,32.761583
1841,21037,3321317470,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,30,6,2021,c(491541.484883583, 3631899.51632998),Tree Canopy,-117.090369,32.825083
1879,21556,4103319425,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia vetusta,SPECIES,California,US,PRESENT,29,4,2023,c(474202.498341804, 3652556.68812693),Unclassified,-117.276192,33.011148
1883,21593,4438658741,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Apantesis,,GENUS,California,US,PRESENT,6,6,2023,c(490249.70832274, 3612436.12165619),Unclassified,-117.103966,32.649498
1925,22012,2851223906,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia acmon,SPECIES,California,US,PRESENT,8,8,2020,c(496155.567585006, 3633554.51602595),Tree Canopy,-117.04108,32.840038
1931,22115,3079861934,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,6,4,2021,c(493620.207637707, 3601889.59820363),Grass/Shrub,-117.067955,32.554383
1962,22447,3784811517,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,13,5,2022,c(486166.106508943, 3621548.46860193),Tree Canopy,-117.147644,32.731655
1991,22851,3902730313,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,31,8,2022,c(476282.27493499, 3622146.38473586),Tree Canopy,-117.253145,32.73688
2005,23056,2883154567,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lon,Lon melane,SPECIES,California,US,PRESENT,27,9,2020,c(491877.814092193, 3644889.26066386),Building,-117.08689,32.94226
2051,23561,3391489978,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,10,10,2021,c(489944.494056129, 3605602.52677648),Road,-117.107147,32.58785
2055,23585,4407531385,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,13,5,2020,c(499507.690278573, 3624860.29866437),Unclassified,-117.005256,32.761617
2063,23659,4424703377,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Schizura,,GENUS,California,US,PRESENT,8,10,2023,c(477344.591781644, 3623594.01767657),Tree Canopy,-117.241842,32.749961
2073,23735,4506369355,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,4,9,2023,c(503658.148499481, 3628629.73904862),Unclassified,-116.96093,32.795614
2079,23772,4522820134,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,12,2,2024,c(473813.763281027, 3657218.46605417),Unclassified,-117.280487,33.053189
2093,23870,4847256617,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,14,4,2024,c(486509.002042922, 3644365.9088082),Tree Canopy,-117.144317,32.937486
2116,24223,4133928418,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,8,6,2023,c(499222.303168699, 3622647.63740277),Unclassified,-117.008301,32.741657
2122,24257,2596046173,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,20,3,2020,c(495018.8055273, 3624440.95020803),Unclassified,-117.053178,32.757823
2141,24491,2823430373,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Acrobasis,Acrobasis comptella,SPECIES,California,US,PRESENT,19,7,2020,c(478895.877417894, 3643000.29290544),Road,-117.225725,32.925047
2169,24888,3335372172,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,2,8,2021,c(494290.047199398, 3660268.99907158),Unclassified,-117.06118,33.081006
2171,24936,3355402473,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,31,8,2021,c(507055.909517345, 3652686.8710288),Unclassified,-116.924457,33.012605
2180,25030,3743131454,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,24,2,2022,c(478001.844348763, 3623255.534699),Grass/Shrub,-117.234818,32.746921
2184,25046,3759354124,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,14,10,2021,c(477373.154050095, 3614864.26833695),Road,-117.241325,32.671213
2202,25207,4018185338,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Prionoxystus,Prionoxystus robiniae,SPECIES,California,US,PRESENT,15,4,2020,c(500395.399444818, 3633381.61524943),Unclassified,-116.995775,32.838485
2223,25532,2873934513,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Iridopsis,Iridopsis fragilaria,SPECIES,California,US,PRESENT,17,9,2020,c(492047.509032549, 3631462.87403448),Building,-117.084959,32.821148
2234,25653,3079694339,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,SPECIES,California,US,PRESENT,24,3,2021,c(499939.094165766, 3621147.51197774),Unclassified,-117.00065,32.728125
2268,26101,3399283528,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Panoquina,Panoquina errans,SPECIES,California,US,PRESENT,13,10,2021,c(478523.378239286, 3623430.54319243),Grass/Shrub,-117.229255,32.74851
2281,26230,4436421170,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,27,10,2023,c(488324.548280375, 3604046.03022031),Unclassified,-117.124389,32.573793
2285,26257,4465662731,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,6,12,2023,c(508719.417698151, 3629941.89772863),Unclassified,-116.906862,32.807422
2287,26269,4510104434,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,14,11,2023,c(504080.318016194, 3629792.67876028),Unclassified,-116.956416,32.806103
2292,26288,3773680345,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,29,4,2022,c(477044.363365795, 3614959.13747102),Grass/Shrub,-117.244834,32.672062
2312,26460,3873119700,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,25,7,2022,c(476517.940391289, 3639085.23586158),Grass/Shrub,-117.251059,32.889683
2326,26646,4075999309,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Agdistis,Agdistis americana,SPECIES,California,US,PRESENT,31,3,2023,c(489854.538047672, 3612285.20054729),Unclassified,-117.108178,32.648133
2351,26886,2802784073,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Glyphodes,Glyphodes onychinalis,SPECIES,California,US,PRESENT,12,6,2020,c(477451.464197018, 3622886.28750871),Road,-117.240684,32.743579
2365,27084,2860004352,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,2,9,2020,c(492103.071968627, 3611387.57536885),Unclassified,-117.084195,32.640054
2389,27437,3337764377,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,7,8,2021,c(490053.820607749, 3622021.04606921),Building,-117.106157,32.73596
2415,27695,2596179614,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,29,3,2020,c(490062.160741149, 3622022.47883927),Building,-117.106068,32.735973
2424,27783,3881437806,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,31,7,2022,c(507628.738939631, 3635676.97285624),Unclassified,-116.918465,32.859164
2425,27828,3902241430,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,18,8,2022,c(492030.852681774, 3601870.78547222),Grass/Shrub,-117.084884,32.554203
2428,27847,2803052565,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,17,6,2020,c(491930.509389687, 3601892.48217175),Grass/Shrub,-117.085953,32.554398
2436,28146,3032072808,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arachnis,Arachnis picta,SPECIES,California,US,PRESENT,13,10,2020,c(505996.762092534, 3619020.57069631),Unclassified,-116.936015,32.708922
2443,28192,4500806252,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,14,12,2023,c(484576.332459582, 3639091.30151155),Parking Lot,-117.164903,32.889881
2452,28253,3858555435,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pontia,Pontia protodice,SPECIES,California,US,PRESENT,4,6,2022,c(494359.839539376, 3631520.4834032),Grass/Shrub,-117.060256,32.821682
2461,28341,3874123152,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias,Colias eurytheme,SPECIES,California,US,PRESENT,17,7,2022,c(487099.902948803, 3626161.70423766),Tree Canopy,-117.137742,32.773281
2469,28410,3892533563,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,8,8,2022,c(494922.848248528, 3648210.56287916),Unclassified,-117.054333,32.972238
2483,28606,4120931022,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,21,5,2023,c(476181.967499322, 3622005.94799765),Road,-117.254212,32.735611
2500,28756,4171817754,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Caenurgia,Caenurgia togataria,SPECIES,California,US,PRESENT,29,7,2023,c(478504.956879524, 3628715.57714076),Grass/Shrub,-117.229574,32.796184
2503,28767,2634379455,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,Speyeria callippe,SPECIES,California,US,PRESENT,24,5,2020,c(500332.603118817, 3644493.25449747),Grass/Shrub,-116.996442,32.938718
2525,28921,2850557797,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,24,7,2020,c(488111.34263663, 3622231.81277155),Building,-117.126892,32.737842
2526,28931,4416857874,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Chloridea,Chloridea virescens,SPECIES,California,US,PRESENT,14,8,2023,c(496702.365446409, 3647220.82744617),Unclassified,-117.035286,32.963317
2545,29121,3061758915,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,Anthocharis sara,SPECIES,California,US,PRESENT,14,3,2021,c(493361.041668457, 3631585.40023125),Grass/Shrub,-117.070927,32.822262
2551,29155,3096993914,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,17,4,2021,c(507184.987247891, 3619634.38736855),Unclassified,-116.923332,32.714452
2565,29354,3355629458,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Euchromius,Euchromius ocellea,SPECIES,California,US,PRESENT,31,8,2021,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
2566,29363,4606834790,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,6,9,2021,c(476965.239150571, 3624825.06884233),Grass/Shrub,-117.245922,32.761058
2574,29456,3747021051,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,24,3,2022,c(477858.219647777, 3629623.70534366),Road,-117.236503,32.804363
2578,29476,3772575771,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,29,4,2022,c(476133.468129447, 3619992.802465),Grass/Shrub,-117.254678,32.71745
2609,29690,3061713407,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,20,6,2020,c(486281.210044591, 3621579.23763162),Grass/Shrub,-117.146416,32.731934
2610,29691,2802732996,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus,SPECIES,California,US,PRESENT,20,6,2020,c(497794.013607468, 3614915.61181781),Unclassified,-117.023528,32.671906
2619,29847,2873830893,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,25,9,2020,c(486733.763241089, 3626128.04370353),Water,-117.141651,32.772973
2624,29874,2901707581,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tricholita,Tricholita fistula,SPECIES,California,US,PRESENT,14,10,2020,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
2628,29955,2814042073,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia acmon,SPECIES,California,US,PRESENT,4,6,2020,c(502295.10544959, 3634545.87566201),Unclassified,-116.975473,32.848985
2630,29979,3455170730,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,24,7,2020,c(478553.791601894, 3633620.81620434),Road,-117.229166,32.840433
2631,29982,3058687870,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eublemma,Eublemma minima,SPECIES,California,US,PRESENT,3,9,2020,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
2635,30034,2851157560,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua,SPECIES,California,US,PRESENT,17,8,2020,c(478897.650025701, 3642998.51535577),Road,-117.225706,32.925031
2662,30515,3335361133,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,1,8,2021,c(473937.806116087, 3657346.29253789),Unclassified,-117.279162,33.054345
2683,30701,3415737805,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,13,11,2021,c(477244.53961175, 3658125.62684845),Unclassified,-117.243762,33.061449
2684,30723,3802712794,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,22,5,2022,c(492872.727910292, 3628611.23030329),Building,-117.076121,32.79543
2703,30980,3903549488,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,10,9,2022,c(486443.50542184, 3620008.52388622),Grass/Shrub,-117.144661,32.717767
2724,31223,3903438127,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,29,8,2022,c(483850.90518285, 3630965.01906244),Grass/Shrub,-117.172517,32.816567
2772,31720,4414207511,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,13,9,2023,c(476818.923840688, 3642743.44105751),Grass/Shrub,-117.247933,32.922688
2773,31738,4416829789,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis agarithe,SPECIES,California,US,PRESENT,18,9,2023,c(486756.783970782, 3622325.53784541),Grass/Shrub,-117.141351,32.738672
2784,31834,4439014967,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arachnis,Arachnis picta,SPECIES,California,US,PRESENT,4,11,2023,c(495206.005777256, 3617162.10162557),Building,-117.051142,32.692163
2802,32019,4607119241,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,SPECIES,California,US,PRESENT,27,3,2024,c(492905.244948298, 3632697.39181452),Grass/Shrub,-117.075805,32.83229
2804,32036,4436255192,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,10,7,2022,c(492039.111545514, 3601867.23161758),Road,-117.084796,32.554171
2894,33096,3354993964,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,27,8,2021,c(492802.920456112, 3623378.87074923),Building,-117.076826,32.74823
2898,33115,3355638426,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Adelphagrotis,Adelphagrotis indeterminata,SPECIES,California,US,PRESENT,7,9,2021,c(478897.651449924, 3642999.18051047),Road,-117.225706,32.925037
2903,33155,3760002022,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,15,4,2022,c(489454.618502622, 3656560.48218164),Unclassified,-117.112947,33.047518
