new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
763,75.51901962,12854.75657,75.51901962,123.2566401,379.6650026,1278.284204
764,69.13982788,13650.9482,69.13982788,131.0725918,385.2951765,1362.048282
765,85.27143146,16953.47738,85.27143146,144.2073984,532.1777915,1304.673355
766,106.8323649,17397.54526,NA,275.7796841,451.3457563,1173.699962
767,26.03157401,15903.03266,26.03157401,334.6051001,658.2696789,1183.936416
768,744.4602235,21524.85828,NA,NA,773.8735917,994.9152463
769,0,21689.0888,19.53389375,151.8170912,427.567005,971.0643378
770,647.4044914,21809.55177,NA,NA,726.3762921,956.9138977
771,186.9510495,14600.03764,NA,229.2490439,287.5441604,1168.889068
772,290.4883946,15197.23092,NA,395.8039492,528.0827744,1093.843621
773,146.8451249,21471.76112,NA,307.8083793,539.8442045,1132.498881
774,253.6770682,15222.03357,NA,334.9892481,572.7527733,1430.67625
775,12.8356129,13285.56234,12.8356129,127.7034746,626.8508328,1129.199376
776,12.8356129,13238.30929,34.47066641,176.8437421,560.8317703,1143.296386
777,25.14427561,21800.92669,25.14427561,98.17500789,418.656783,1025.542221
778,80.98997885,15288.07205,80.98997885,250.4479097,471.5232871,1020.175596
779,679.3667465,15614.61855,NA,NA,776.1025592,1400.277604
