new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
366,58.94753883,7802.659388,58.94753883,269.7328726,497.3083938,1139.618756
367,34.9579744,7585.718392,57.37770381,200.6938318,454.6474938,1282.320159
368,68.19216326,9206.463211,68.19216326,243.4544342,588.5163971,955.9467562
369,407.4538024,12971.5194,NA,407.4538024,688.8752447,1159.051598
370,141.2364671,8886.144048,NA,269.258206,364.8694542,991.8017831
371,71.60874556,7336.278786,71.60874556,223.0057846,576.8220058,1319.544382
372,6.65846145,10655.86528,6.65846145,156.7289202,513.2520517,1142.197844
373,38.03556962,9226.412015,38.03556962,294.4356133,537.759381,1152.310401
374,208.8798425,8605.885899,NA,281.0855315,617.0283336,1063.447123
375,42.18930705,10768.10117,42.18930705,264.4450506,651.9699547,1243.689535
376,22.38765671,10890.41412,32.28848188,186.785857,543.5644774,1051.747572
377,294.3968532,10997.14448,NA,330.1108391,589.3046437,1230.561747
378,71.11675872,10765.84593,71.11675872,259.6693106,548.4385634,1216.381215
379,7.494302161,7652.091642,30.05528796,218.7192066,495.3027722,1121.288421
380,123.9879676,9129.682129,NA,147.4965584,501.4412563,1151.079695
381,47.43465427,10525.60841,47.43465427,247.8282584,247.8282584,1304.249801
382,80.67345162,11058.1404,80.67345162,351.4622907,446.6420615,1237.659723
383,143.6357943,11380.81871,NA,286.881551,712.0745547,1135.314801
384,149.3836544,11804.46957,NA,149.3836544,571.5766942,1296.533439
385,59.51248977,11273.78599,59.51248977,287.6516411,447.4675065,1361.61572
386,135.6761188,11822.17194,NA,227.9833225,561.9996947,1136.571331
387,80.94120749,11998.39883,80.94120749,117.3981615,444.6420964,1272.326623
388,0,10883.78008,0,230.3515502,466.37884,992.0094441
389,47.88874337,10221.64408,47.88874337,267.1302063,570.8202822,1324.357681
